pokemon,dex_number,normal,fighting,flying,poison,ground,rock,bug,ghost,steel,fire,water,grass,electric,psychic,ice,dragon,dark,fairy
wishiwashi.png,746,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
wishiwashischool.png,746,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mareanie.png,747,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
toxapex.png,748,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mudbray.png,749,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mudsdale.png,750,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
dewpider.png,751,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
araquanid.png,752,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
fomantis.png,753,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
lurantis.png,754,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
morelull.png,755,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
shiinotic.png,756,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
salandit.png,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
salazzle.png,758,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
stufful.png,759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bewear.png,760,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bounsweet.png,761,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
steenee.png,762,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
tsareena.png,763,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
comfey.png,764,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
oranguru.png,765,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
passimian.png,766,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
wimpod.png,767,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
golisopod.png,768,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sandygast.png,769,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
palossand.png,770,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pyukumuku.png,771,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
typenull.png,772,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
silvallygrass.png,773,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
silvallyghost.png,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
silvallyice.png,773,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silvallydragon.png,773,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
silvallyrock.png,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
silvallyelectric.png,773,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
silvallybug.png,773,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
silvallypsychic.png,773,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silvallypoison.png,773,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
silvallyfire.png,773,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
silvallyfairy.png,773,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silvallywater.png,773,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
silvally.png,773,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silvallyground.png,773,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
silvallyflying.png,773,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
silvallysteel.png,773,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
silvallyfighting.png,773,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
silvallydark.png,773,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
minior.png,774,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
miniorblue.png,774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
miniorgreen.png,774,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
miniormeteor.png,774,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
miniororange.png,774,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
minioryellow.png,774,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
komala.png,775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
turtonator.png,776,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
togedemaru.png,777,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mimikyu.png,778,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
mimikyubustedtotem.png,778,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
mimikyubusted.png,778,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
mimikyutotem.png,778,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
bruxish.png,779,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
drampa.png,780,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
dhelmise.png,781,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
jangmoo.png,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
hakamoo.png,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kommoo.png,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kommoototem.png,784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tapukoko.png,785,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tapulele.png,786,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tapubulu.png,787,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tapufini.png,788,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
cosmog.png,789,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
cosmoem.png,790,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
solgaleo.png,791,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
lunala.png,792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
nihilego.png,793,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
buzzwole.png,794,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
pheromosa.png,795,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
xurkitree.png,796,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
celesteela.png,797,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
kartana.png,798,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
guzzlord.png,799,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
necrozmadawnwings.png,800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
necrozma.png,800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
necrozmaduskmane.png,800,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
necrozmaultra.png,800,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
magearnaoriginal.png,801,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
magearna.png,801,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
marshadow.png,802,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
poipole.png,803,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
naganadel.png,804,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
stakataka.png,805,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
blacephalon.png,806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zeraora.png,807,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
