pokemon,dex_number,normal,fighting,flying,poison,ground,rock,bug,ghost,steel,fire,water,grass,electric,psychic,ice,dragon,dark,fairy
nidoking.png,34,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
clefairy.png,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
clefable.png,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
vulpix.png,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ninetales.png,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
jigglypuff.png,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wigglytuff.png,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
zubat.png,41,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
golbat.png,42,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oddish.png,43,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gloom.png,44,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
vileplume.png,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
paras.png,46,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
parasect.png,47,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
venonat.png,48,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
venomoth.png,49,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
diglett.png,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dugtrio.png,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
meowth.png,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persian.png,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psyduck.png,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
golduck.png,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mankey.png,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
primeape.png,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
growlithe.png,58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
arcanine.png,59,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
poliwag.png,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
poliwhirl.png,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
poliwrath.png,62,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
abra.png,63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
kadabra.png,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
alakazam.png,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
machop.png,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
machoke.png,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
machamp.png,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bellsprout.png,69,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
weepinbell.png,70,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
victreebel.png,71,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tentacool.png,72,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tentacruel.png,73,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
geodude.png,74,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
graveler.png,75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
golem.png,76,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ponyta.png,77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
rapidash.png,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
slowpoke.png,79,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
slowbro.png,80,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
magnemite.png,81,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
magneton.png,82,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
farfetchd.png,83,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doduo.png,84,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dodrio.png,85,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seel.png,86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dewgong.png,87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
grimer.png,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
muk.png,89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shellder.png,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cloyster.png,91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
gastly.png,92,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
haunter.png,93,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
gengar.png,94,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
onix.png,95,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
drowzee.png,96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
hypno.png,97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
krabby.png,98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
kingler.png,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
voltorb.png,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
electrode.png,101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
exeggcute.png,102,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
exeggutor.png,103,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
cubone.png,104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
marowak.png,105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hitmonlee.png,106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hitmonchan.png,107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lickitung.png,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
koffing.png,109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
weezing.png,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rhyhorn.png,111,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
rhydon.png,112,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
chansey.png,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tangela.png,114,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kangaskhan.png,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
horsea.png,116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
seadra.png,117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
goldeen.png,118,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
seaking.png,119,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
staryu.png,120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
starmie.png,121,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
mrmime.png,122,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
scyther.png,123,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
jynx.png,124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
electabuzz.png,125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
magmar.png,126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
pinsir.png,127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tauros.png,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magikarp.png,129,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
gyarados.png,130,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
lapras.png,131,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
ditto.png,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eevee.png,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vaporeon.png,134,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
jolteon.png,135,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
flareon.png,136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
porygon.png,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
omanyte.png,138,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
omastar.png,139,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
kabuto.png,140,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
kabutops.png,141,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
aerodactyl.png,142,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
snorlax.png,143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
articuno.png,144,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zapdos.png,145,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
moltres.png,146,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
dratini.png,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
dragonair.png,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
dragonite.png,149,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mewtwo.png,150,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mew.png,151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
chikorita.png,152,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bayleef.png,153,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
meganium.png,154,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cyndaquil.png,155,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
quilava.png,156,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
typhlosion.png,157,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
totodile.png,158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
croconaw.png,159,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
feraligatr.png,160,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sentret.png,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
furret.png,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hoothoot.png,163,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noctowl.png,164,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ledyba.png,165,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ledian.png,166,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
spinarak.png,167,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ariados.png,168,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
crobat.png,169,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chinchou.png,170,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
lanturn.png,171,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
pichu.png,172,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cleffa.png,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
igglybuff.png,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
togepi.png,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
togetic.png,176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
natu.png,177,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
xatu.png,178,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mareep.png,179,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
flaaffy.png,180,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ampharos.png,181,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bellossom.png,182,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
marill.png,183,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
azumarill.png,184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
sudowoodo.png,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
politoed.png,186,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hoppip.png,187,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
skiploom.png,188,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
jumpluff.png,189,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
aipom.png,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sunkern.png,191,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sunflora.png,192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
yanma.png,193,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
wooper.png,194,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
quagsire.png,195,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
espeon.png,196,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
umbreon.png,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
murkrow.png,198,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
slowking.png,199,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
misdreavus.png,200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
unown.png,201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
wobbuffet.png,202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
girafarig.png,203,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pineco.png,204,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
forretress.png,205,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
dunsparce.png,206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gligar.png,207,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
steelix.png,208,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
snubbull.png,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
granbull.png,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
qwilfish.png,211,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
scizor.png,212,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
shuckle.png,213,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
heracross.png,214,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sneasel.png,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
teddiursa.png,216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ursaring.png,217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slugma.png,218,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
magcargo.png,219,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
swinub.png,220,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
piloswine.png,221,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
corsola.png,222,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
remoraid.png,223,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
octillery.png,224,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
delibird.png,225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mantine.png,226,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
skarmory.png,227,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
houndour.png,228,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
houndoom.png,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
kingdra.png,230,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
phanpy.png,231,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
donphan.png,232,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
porygon2.png,233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stantler.png,234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smeargle.png,235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyrogue.png,236,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hitmontop.png,237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smoochum.png,238,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
elekid.png,239,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
magby.png,240,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
miltank.png,241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blissey.png,242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raikou.png,243,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
entei.png,244,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
suicune.png,245,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
larvitar.png,246,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
pupitar.png,247,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tyranitar.png,248,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
lugia.png,249,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
hooh.png,250,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
celebi.png,251,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
treecko.png,252,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
grovyle.png,253,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sceptile.png,254,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
torchic.png,255,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
combusken.png,256,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
blaziken.png,257,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mudkip.png,258,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
marshtomp.png,259,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
swampert.png,260,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
poochyena.png,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mightyena.png,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
zigzagoon.png,263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
linoone.png,264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wurmple.png,265,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
silcoon.png,266,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
beautifly.png,267,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
cascoon.png,268,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
dustox.png,269,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
lotad.png,270,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
lombre.png,271,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
ludicolo.png,272,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
seedot.png,273,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
nuzleaf.png,274,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
shiftry.png,275,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
taillow.png,276,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swellow.png,277,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wingull.png,278,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pelipper.png,279,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ralts.png,280,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
kirlia.png,281,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
gardevoir.png,282,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
surskit.png,283,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
masquerain.png,284,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
shroomish.png,285,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
breloom.png,286,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
slakoth.png,287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vigoroth.png,288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slaking.png,289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nincada.png,290,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ninjask.png,291,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
shedinja.png,292,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
whismur.png,293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
loudred.png,294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
exploud.png,295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
makuhita.png,296,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hariyama.png,297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
azurill.png,298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
nosepass.png,299,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
skitty.png,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delcatty.png,301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sableye.png,302,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
mawile.png,303,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
aron.png,304,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
lairon.png,305,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
aggron.png,306,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
meditite.png,307,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
medicham.png,308,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
electrike.png,309,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
manectric.png,310,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
